Star_ID,RA_deg,Dec_deg,Apparent_Magnitude,Spectral_Type,Proper_Motion_RA,Proper_Motion_Dec,Radial_Velocity,Constellation,Catalog_Name,Distance_pc
HD 63528,301.79833369600965,-2.543083346461387,12.066558115192574,A,310.1610899597025,28.707319884052595,-260004.10210601633,Cassiopeia,NGC 8908,513.7858570291465
HD 52753,168.7295375261893,-43.78021781030857,4.181398086218295,M,-70.32663664485204,-465.6231416482748,299136.4839513772,Cygnus,NGC 6267,451.81090029230097
HD 62743,149.33502084155947,-38.72287764685389,3.1605744580080475,B,249.85993128826874,138.96302197328464,-285109.6731329105,Cassiopeia,Messier 5884,2983.4787348155705
HD 48752,98.42654589505425,-34.68780631326842,14.361720285571442,O,413.041466889856,-418.5527871088408,201146.4360953194,Ursa Major,IC 8922,2328.077906485798
HD 82667,20.29517879433376,54.54466160987943,0.1329492767020335,K,72.12296372220624,-64.98540565977663,-80779.89506960832,Lyra,IC 5637,2967.1834616656906
HD 26683,311.30005545181916,7.049029801545814,14.967312835229674,M,-319.2148494376205,-207.3449023325922,204969.2758546892,Cygnus,Messier 8232,1348.4237986094315
HD 35144,292.6443632868279,-33.96461415191934,10.152319482860934,O,-231.2023849698018,45.427950211713096,32772.29472668702,Cassiopeia,IC 6364,853.7038865281961
HD 65108,359.898362383007,19.860080995965305,12.427039491736757,B,-301.3554231025942,-366.58366447679293,240978.73769181606,Cygnus,IC 2947,2447.6427473033327
HD 97153,358.78926134660594,38.90712136017484,4.4192909451928974,O,-253.14297240426708,191.6434019733182,255715.79184877605,Cassiopeia,NGC 5225,1000.5067901536156
HD 59695,199.9554140169459,-40.927679867963924,0.21472916500589967,A,-193.5845506489636,295.0115369284704,-294541.0912315344,Cygnus,Messier 3589,918.1294698487159
HD 98777,276.83546946498376,-15.561161725436733,11.068042778422951,M,55.133786753188474,-336.64555025684353,-254752.69440432705,Cygnus,NGC 4603,713.1027533101045
HD 32810,340.1156627576741,-68.06050319934944,12.512168955010136,M,87.99162946383274,-395.68691264811787,-149784.76225748673,Cygnus,NGC 7729,397.86485708192686
HD 90676,305.87306064386814,-57.393117083757545,11.107141979302787,B,-73.50025275813886,-354.48451721264087,101589.249818101,Lyra,Messier 5857,786.5481999738294
HD 84593,89.04531662755116,32.60121371369691,2.142754309512579,G,115.42077982083538,377.12756189850177,232963.31790690357,Cygnus,Messier 3814,1089.6142229455854
HD 49446,162.19588871163367,-57.34109741478715,11.301418833854536,A,-418.4250743886341,28.18926175635613,-24034.829223622335,Cassiopeia,NGC 1641,2066.577983311409
HD 63225,46.497389454538194,4.529409060070833,11.533841731614615,O,-412.21176294184005,-32.73900399249743,64183.86976455926,Lyra,NGC 3952,192.1123196728855
HD 81819,343.45836981314005,37.62832711003789,9.878107735050824,B,-328.17053964234157,-393.2881808976457,-186900.08832266333,Orion,IC 8744,645.6600184309852
HD 10053,218.2228684023168,-70.7621538429461,11.491738991933794,A,18.07749804034472,149.55600675696178,182980.1003290112,Cassiopeia,Messier 917,2480.539183481669
HD 49829,82.31140998124658,12.116199533202632,12.688821595165983,O,-286.0053213016864,367.9995918950899,280396.8668120819,Cassiopeia,NGC 9433,450.726742391409
HD 47606,241.81224638610843,-43.818698933754526,9.204061713561876,B,-216.71559650742267,328.18586932345295,-138840.6402512415,Orion,IC 5814,1050.7575577572368
HD 37549,222.5261665648425,83.32683754276437,1.329070709545186,K,-99.68716382700592,126.05470898080125,-3104.4290396721917,Lyra,NGC 2886,2651.100871870989
HD 66346,128.93857849182257,-2.961783590413546,7.3144171450081625,F,311.86612401037985,-424.7212833483264,-248330.33369617572,Cygnus,NGC 9708,475.26281476449407
HD 86019,40.88073319186645,55.07865895952847,1.1647400200740758,G,-486.13786408713986,-387.60297282398705,35481.99387778103,Cassiopeia,IC 5879,253.9538194441558
HD 89516,241.76635041340785,9.040777588127114,6.113145465486463,O,149.37882023662246,-450.69101289017533,1670.0651080083335,Orion,Messier 463,1485.7600083411094
HD 95813,187.31077232536558,-82.18574408613254,6.106597336884414,K,168.87653104068534,-242.52078350753072,-213338.10950695345,Cygnus,Messier 5762,927.4373898607065
HD 52237,278.03462102483013,23.96724760692402,0.9901476621036237,O,298.65578035663657,-364.33853283962225,-34760.272129155,Lyra,Messier 9235,1727.5537584695844
HD 70946,187.25886040031762,81.25260159719826,5.23230800954219,F,432.7529390603132,-239.9519597475661,-99537.20874806205,Cassiopeia,NGC 9226,2464.5400053791036
HD 67905,306.78534011467445,18.29012762633961,1.6649714818697225,F,-479.86215105071017,-114.94194428103833,13098.525183113583,Cygnus,NGC 8065,420.76421498892523
HD 67954,198.6864619588148,57.453994696822235,12.123528150138332,M,-346.2162944867838,442.9827840711357,51392.601257279515,Cygnus,Messier 5064,1780.5621072303732
HD 98555,201.93766975273905,69.1571634027134,14.215320389467061,A,386.17129405599303,110.3760597816921,-294902.6528356743,Ursa Major,NGC 8036,1550.050311856366
HD 38010,315.5952969570042,-48.945641049192155,1.084747128869079,G,-41.48143781298461,334.97378568296233,156603.5897697332,Orion,NGC 1479,442.0105045885964
HD 77000,145.25383183646292,-51.8319288165192,14.326728109375521,G,64.59063893346354,210.35150071233227,127808.5751170445,Cygnus,NGC 3812,1913.305552191067
HD 72021,48.245482242230665,19.97657799317851,7.838648990051177,O,163.0272037231474,-387.49686947336824,-80228.16827608668,Lyra,Messier 3585,839.209009857202
HD 32241,10.36176347280203,-16.014875434793154,4.493485169308109,F,179.06660449563742,235.92040637394882,-268238.43865870906,Ursa Major,NGC 8626,1495.8655830711625
HD 96356,271.8494120425028,61.175034516009674,1.1529311291424527,G,431.74040331650815,-224.90111844087556,152959.52387103025,Cygnus,IC 12,252.52976196861067
HD 21114,223.31143848724727,72.00416221164201,7.5093640210562675,B,496.94941741166963,139.1078469947064,273105.0962868795,Cygnus,IC 3301,1409.2584493552217
HD 47196,253.46871651572047,-26.38415172551074,11.91773316736123,G,220.15746093094026,-159.03802635701146,-155909.0423867915,Lyra,NGC 5583,939.8349921387803
HD 77561,76.66709814320787,-47.363299384593226,10.606297159000473,O,-212.77879079484916,497.67226326465914,-105885.23175777728,Ursa Major,Messier 2908,2521.489633991819
HD 97012,49.09373121123711,50.49459274389514,0.7533901719596064,K,379.7524022943436,-236.4485205032222,-189712.26631091104,Ursa Major,IC 976,174.98690542154228
HD 92960,5.236079640437494,-40.534913601335504,1.0935275305185526,M,-450.7790854592384,-220.86952922573033,46161.674006903835,Orion,NGC 2421,1283.6354817658978
HD 91167,126.21152117037491,58.07057733246211,6.043099239489557,M,-268.9191471255038,430.6722555623983,-207095.16321152705,Cygnus,Messier 2321,1405.7248095666641
HD 53933,212.37036726766792,-13.727114343222695,4.429357410719149,K,397.38571746371485,-475.3555953636773,-86283.63392317234,Orion,NGC 8623,2222.965622866018
HD 22240,141.20785623590365,30.15898187246468,3.4857648458407176,G,-243.80848556064507,196.68898787319688,118207.80836055777,Ursa Major,IC 1189,1760.9062728654446
HD 40784,157.49097192854245,-72.80364350975972,4.215067483630704,A,-279.34894037825154,225.32639073587814,36069.58980560902,Orion,IC 6482,2045.7867277022701
HD 98184,325.49713001774944,22.294678441783148,12.05224114945327,F,-361.8747068597528,336.3785774103993,-68122.46140323885,Lyra,Messier 1656,2382.515056363185
HD 50687,125.37196812838812,-8.681817827298758,13.938420804477808,K,359.11175764691654,474.4393106384754,-47850.23891547485,Cassiopeia,IC 4945,2643.571644736945
HD 39444,185.03621609753188,15.589523371585344,6.076540417913496,O,0.05825919108673361,475.60191915665234,37266.5295739377,Lyra,IC 2236,962.5581291553682
HD 36100,282.1150845868115,-59.75744260592458,13.591665031987455,O,174.8932030541548,-434.7232424335361,-296481.1632677032,Ursa Major,NGC 7158,1649.7286669365783
HD 29313,142.75540163565725,42.63727408995277,4.82243551871823,F,-260.93361592497035,321.8393227529025,-252894.07892783408,Lyra,Messier 7983,2575.8350839210566
HD 13201,223.95121208203446,65.30347395778114,7.146554795156874,M,258.0404210112165,146.3099336573813,228754.84065780696,Ursa Major,Messier 5199,3033.677705919744
HD 16057,310.45093514882825,-50.986835983660384,3.3904349672399956,F,260.0055449620985,147.3421343730912,-253272.60654522554,Lyra,NGC 9208,2727.3156376478087
HD 42092,341.82742451675114,-72.77138000637089,9.607140632637659,F,-187.40197509169985,-371.6500733853052,124082.15772630309,Cygnus,Messier 5847,1139.1178328717374
HD 72277,52.946453134453655,-85.74505451165945,14.684716727622133,K,-89.31736698971713,150.18716644565336,252022.89846543153,Cygnus,NGC 9650,598.6307183278203
HD 90120,333.571545058138,25.554870079787875,9.05239644065068,O,-290.30972256979913,482.48258060124783,-137589.83741896134,Lyra,NGC 6200,1500.642631602203
HD 19545,177.16186550863375,19.276926495980533,5.367211261703233,F,476.56102332290425,411.8185695394469,-77705.13776429143,Orion,IC 4826,2273.9648747558185
HD 69692,92.96797978762501,8.405534288532607,9.717261689857926,K,145.6025770584116,-60.86933919514945,41352.843506829755,Ursa Major,NGC 2912,1510.3809644655387
HD 64321,165.28887224577406,-48.24952269912443,1.8438101769808135,F,434.54388071551557,-460.05202671390566,229025.38178315083,Cygnus,Messier 30,1481.5994347101914
HD 92544,352.8117271027717,-19.636920737007358,13.32988620398098,O,-196.61445637086683,-137.70650999979517,265143.35235625214,Ursa Major,Messier 9386,2570.078729318769
HD 85454,177.34251383743305,17.00574033351114,7.5462592616975455,O,281.8909129968897,326.39031160055515,143737.94886676082,Cygnus,IC 9298,1108.266101771176
HD 35485,118.35057970350296,-0.5819654053495071,6.740246130594631,A,265.85864388474204,201.49910146516606,-248028.14348718358,Cassiopeia,NGC 2984,2636.188496744394
HD 60328,228.02430755402128,87.80139363867971,8.787971826802789,G,191.65565186654158,-40.656344406043615,101492.4933209105,Lyra,Messier 5214,1247.4525088351231
HD 74799,86.4524227601495,-65.44084453978803,9.371757941841036,B,465.63897526680046,-444.8984648411689,-53817.76687640275,Cygnus,Messier 3620,1006.5744072400066
HD 62383,27.31079811911901,35.12601972856689,1.0766370933976954,O,-106.44466389368444,-73.10527217669738,-17579.40030536306,Lyra,Messier 9266,1392.1084150179026
HD 41979,46.39669988783372,-17.222621741227414,10.239258318351036,B,-369.28267641024274,-30.975060282116488,-270510.9657928938,Cassiopeia,NGC 8130,2337.7485435773096
HD 29342,46.09650202479808,-12.924069313389339,3.628975204732944,A,171.70885924406082,428.5555328941359,-185362.71639218507,Ursa Major,NGC 5426,386.5923903322578
HD 95990,54.684969664425964,39.167597818471734,10.709289487598847,G,229.30980047720618,141.08610358215947,174308.16452018864,Lyra,Messier 1275,602.4711302273458
HD 10726,49.97778215378765,34.63850723838654,12.338021915762951,K,75.0605734588147,-188.3470833453511,-27624.700171284145,Cygnus,NGC 5683,2917.161361987901
HD 23970,230.71490812915727,88.42607886639391,12.059377613287804,G,-293.1821068666037,25.318264450721358,-119002.6550213107,Cassiopeia,IC 2751,538.3131943567472
HD 65724,65.47683038369213,-66.88902789825747,8.287514511118337,G,4.455941669355354,-433.9446921778399,-69588.5556210251,Cygnus,Messier 1454,1740.7944210723138
HD 38683,124.44022199659075,-71.26026311085006,7.802548384661268,K,-187.81026343087058,472.56823564973683,212639.7079954081,Cassiopeia,Messier 5501,1776.317269083726
HD 33053,322.84382756616424,40.38098708317341,2.1431394200911758,A,-72.53347183331095,-139.94009806927397,149399.41044297413,Cassiopeia,IC 187,1501.3536455071799
HD 77889,170.62619049463405,14.109645061153643,11.630192256047033,F,145.21857584466386,-22.132645086864216,-136610.76169135034,Cygnus,IC 3436,1976.9091295329872
HD 70889,240.32078586756978,-40.651080019234946,4.0711407067007155,G,245.21474269083456,-144.71602576307743,-229498.89587257602,Lyra,NGC 1111,704.8888971076377
HD 16582,62.03515363258674,-75.70451358198241,7.450431342269198,G,-267.77530909865686,182.51173011620017,-148801.06701355698,Ursa Major,IC 4206,1694.6093328038442
HD 83060,69.22404677112148,-74.5815150726425,4.264111393912751,A,-94.67463935304664,162.23215832959306,252453.8706328402,Ursa Major,NGC 21,1141.2822021406091
HD 42662,14.71270185593239,70.9543574395413,2.007425444995397,F,-230.83842900837084,215.32231052913562,48953.30270985322,Cassiopeia,NGC 6324,2028.7871230430414
HD 25906,60.816622705979235,-55.463881550626276,9.443365453376048,G,-301.36838613813086,-231.85677038807916,20088.12524686969,Cygnus,IC 6876,433.2571561424967
HD 69829,100.2925220515051,-31.793118819206263,0.8149805223435574,G,283.38721999583834,-184.331518835934,57836.159815476916,Cassiopeia,NGC 6784,1750.4517135904055
HD 27477,63.723774339628854,-49.201847599142155,11.229678511892999,F,409.25269443699244,-374.74876890379204,-80383.04055209085,Ursa Major,IC 6205,568.2919472515771
HD 70901,31.93291215254002,-26.100664950251286,4.76380192891675,O,-129.76781431542327,155.50997184611265,184264.21219170763,Cassiopeia,IC 8947,854.5456738760744
HD 97500,43.42891359621629,-77.5037083057032,0.002020395067279801,M,251.2789243737668,-460.20287266434747,13971.749580149888,Cassiopeia,IC 1662,670.8076176539781
HD 79616,165.88035649178127,3.430762363488668,7.666937088558447,K,396.99528936441106,97.68233552345907,-229951.2583387227,Ursa Major,IC 9471,560.8343740137549
HD 83259,74.2801386260853,-77.82973855340131,0.7027786279140469,O,346.1242105302316,369.6958848516339,-222560.92510256224,Lyra,Messier 3696,2531.697655310683
HD 88047,131.13714997730716,54.06417140802509,4.142543367313492,M,-317.1866114607741,390.83214828963355,22115.487901571032,Cassiopeia,NGC 7394,876.2034023722521
HD 51588,181.23021750774848,-47.93182525612205,10.604647311835743,K,456.2918815133613,-50.96223963003831,261942.1308425035,Lyra,NGC 548,2842.6000732356997
HD 68008,248.5421383065715,7.202144628811908,0.940344324327988,K,-123.32355957053755,-40.69631178692623,-114988.72699428076,Cassiopeia,IC 329,2973.8209099101546
HD 90301,14.152370342795617,68.41423576106249,12.590077385340035,M,-160.75933882616368,-423.03081699198265,221724.70131553098,Cygnus,IC 4279,1751.6260436420107
HD 76162,287.7877436072554,27.157926428494946,0.05729883987874662,G,-437.5686727222197,170.7650254430357,158457.3519473276,Cassiopeia,NGC 1216,438.7067003319265
HD 65933,226.0441402167268,5.932401579240349,3.7023580380285335,K,-13.826345895117015,321.2594203728455,-151312.5342558559,Cassiopeia,IC 2788,1148.5632291150348
HD 81810,29.433251501593887,-31.619924439232392,11.113560842281071,M,-390.9863843590713,-255.34494539528697,-278195.55101025454,Orion,IC 2637,2445.9230862589657
HD 68446,314.4883046784398,-30.059655649524373,4.744052245939602,B,-251.46017907257402,-78.69911836663533,-238891.64091457037,Cygnus,Messier 1229,1126.6203584303241
HD 30861,331.51406419145275,30.507651935674218,1.528385820990203,F,-183.05737823271863,338.83933676527033,137096.36030846415,Cygnus,Messier 1526,267.0762352400645
HD 72216,21.98806554775095,88.94508501981016,5.403508782006418,F,308.8263234916841,377.120467662288,-180198.157175612,Lyra,IC 9733,1707.2481647956656
HD 68991,99.67595333299334,29.131054172888156,4.055899295767883,B,375.48865039589657,-256.82001973577405,-77237.44769676373,Lyra,Messier 7910,2591.2027968545276
HD 43972,290.23246072550205,10.401015126604477,12.640678532408323,F,-197.53368253853034,50.57063454136426,1019.4996038548998,Cassiopeia,Messier 508,2440.3867919179415
HD 42406,269.373488538117,41.51709184306429,4.700218763777147,A,358.69812124457394,-307.5068493641729,135280.9010700977,Ursa Major,IC 2704,537.1835189796914
HD 93579,66.42756696829584,-6.262989788930739,11.833987076640108,M,357.23093736979104,-398.12123586044345,-232061.2660445248,Cassiopeia,Messier 7114,2062.808404416983
HD 46347,75.3657564012157,-79.17437833185866,13.37808217216102,F,264.65095038487357,411.12050139195753,-56180.1568335231,Orion,NGC 878,676.3089227526201
HD 78327,133.36995700489751,11.213426858023766,6.507261293647943,F,-353.3048859848185,320.5075042321091,-8956.254514382745,Cassiopeia,NGC 5425,669.2678160104889
HD 73517,174.42827466876767,82.37255121096842,13.64914715781588,F,190.32284690072902,260.03490180317385,24496.238382923824,Orion,NGC 3113,2679.9579530281667
HD 92149,222.57171775090654,-58.44547037562127,5.659770809447893,K,445.02406458056873,-451.2336811868596,191016.38483713003,Cassiopeia,IC 9079,765.7194282642544
HD 41358,132.80891024511806,34.20088034771983,14.461176247351622,O,182.54047876715708,343.7287927102575,-196993.08297406987,Lyra,Messier 8850,807.3468578942574
HD 45992,166.51249780793324,-53.831936041369836,1.339342867883594,A,-168.38315089216604,-61.95592409461625,184698.87109597336,Cassiopeia,IC 4613,2.3097089191166957
HD 67654,269.0895377281524,6.448983205154633,10.305288997548642,F,0.5793174308312814,-157.60487670414034,115727.0566179913,Lyra,IC 3892,2669.5261384800683
HD 20155,13.205953040615244,-72.59823906359047,7.40721060685393,A,145.7250433510536,46.47636102537649,33522.48851937562,Ursa Major,NGC 814,2430.1731494371215
HD 47450,90.87729996384748,-8.933231473526675,5.8147320818347055,K,10.570408728503594,-408.6467572764442,119716.72224154318,Ursa Major,IC 9368,1923.5157476703448
HD 40735,256.80585091843886,46.1093992011443,9.490678181229013,A,-380.0470582690302,256.6465493523988,-52789.35662900616,Cygnus,Messier 8044,2300.404522260662
HD 45614,322.27446156739177,-27.437125636983225,10.557856374514968,A,-187.93595534797936,82.43507688829584,-216961.44841912526,Cassiopeia,NGC 894,466.44355022673005
HD 54020,184.2038791616398,29.68411040769925,0.06544904475463631,B,302.3960305536325,-313.4099031268325,99459.14415922039,Cygnus,IC 63,1405.3942353601244
HD 51904,191.56085469551363,53.18099294215125,2.5042963312079807,K,361.4180460955174,-311.76780023095444,14803.384011373331,Cassiopeia,IC 1436,1077.0437012044729
HD 80798,38.581924082319375,76.89200750630147,10.69569075951478,F,-362.69996728442976,-315.75134842732575,83624.88032566529,Ursa Major,IC 9834,287.798319222675
HD 20561,161.06845205644368,-47.764425266018364,9.995781203673097,O,452.38675239872464,-442.99761244806604,-97200.731382906,Orion,IC 3272,1490.6421226848584
HD 28136,191.74221592380835,-18.12313515432453,14.490712576930157,O,-171.17738215139065,87.7984493716848,244119.94640390156,Cygnus,NGC 422,2823.0281717264165
HD 29769,87.28938130850268,-62.56511760052486,11.415566853761746,M,162.31373873071993,340.34817758850807,52421.92114534619,Cygnus,NGC 2799,123.11627913878455
HD 40311,96.92756314177714,88.64703038850755,14.261590615970071,O,251.82514595668113,-482.5017860126114,-248758.5094254757,Ursa Major,Messier 4782,893.8414973277957
HD 60205,135.82229871766415,76.86017422637315,10.538107523022104,O,311.94623463788344,-450.99535502872646,-30117.605577342794,Ursa Major,NGC 7759,636.5671093344378
HD 30028,7.225631199981493,7.1922834505007245,4.470783129591648,F,445.74970222593015,72.77027668694575,153813.63284618058,Orion,NGC 5053,730.3953905503188
HD 38043,115.94849960994418,61.565992987755834,1.5804738337628472,O,-187.0804519711774,319.4956853860523,176480.73703936342,Cygnus,IC 7716,2785.304297404271
HD 18418,76.12128251875608,3.7724359089675943,11.727357950174033,K,358.5064545515545,-173.26110943136644,-3241.768341744726,Ursa Major,IC 4342,1435.270997096073
HD 64377,117.89904678404928,22.24542384049674,9.66223832213874,K,-368.31309656379295,-150.38560119227782,236848.54249878065,Ursa Major,NGC 8915,1429.8457885138548
HD 63424,43.11436745493044,-73.957602219117,0.7227901858994434,A,205.04090635359273,96.3464974967759,-139398.93768342148,Orion,IC 3030,2332.011629070251
HD 53369,320.58982106636216,45.948675689425414,5.400756988514675,M,241.97772951398588,-225.787110875853,-53640.78165704006,Orion,IC 6250,473.9350334947857
HD 81121,213.69328327945752,-67.01157294565773,14.351997232264292,B,177.72324120132043,-473.39163392231586,239158.14634138206,Lyra,IC 3057,1494.1213025810985
HD 71069,244.47683489201626,58.6921734454551,7.506017185653018,G,-247.685263864847,235.22851810159602,237754.02988294733,Cassiopeia,IC 732,1318.5169538492244
HD 64496,284.1016458986418,50.76505578066946,6.490937040295569,O,373.0431470152033,125.64991294145307,111427.66129480855,Lyra,IC 7205,1830.262204213939
HD 18161,179.4391916144606,37.57404559373576,6.8654940773894095,G,-331.14153662960496,80.75599905565912,215388.3282733321,Orion,IC 4316,3064.661534603422
HD 37110,31.29130371147253,-83.49113150554282,3.1332408600774557,G,-446.36520847916915,241.68412899182317,-246736.0398262604,Ursa Major,NGC 4401,2359.2144531838717
HD 65069,193.3583550546772,-35.43689592984085,5.5306075629719285,G,217.46499061191219,175.23083756203755,218996.9857246658,Orion,Messier 1010,1220.047818979646
HD 61049,211.2628024875165,-42.639737416048284,5.547198839807649,A,-24.524284767266295,-294.11801182167886,-107628.05606986393,Cygnus,NGC 1585,2537.3450035223013
HD 86556,268.3582107063588,-25.175446655126564,0.785325302812086,K,349.0980199586761,-147.51895305664885,-193001.0925430702,Ursa Major,NGC 5633,523.6490896262799
HD 12560,155.39743664268457,-74.22430558250906,11.513514427768774,O,-116.60285894174103,-373.889858321375,-156378.0981947722,Lyra,Messier 6783,93.69945651874941
HD 85456,45.928909006402954,78.6524081455913,6.247566478558185,F,-331.7214114922872,-370.14298658211897,-49218.89519166775,Lyra,Messier 3728,627.0862030041657
HD 59857,102.1593260875408,9.68440332822773,12.33269830224635,A,336.4421924698697,176.1957463565392,-149284.79723731967,Lyra,Messier 1000,1043.910015325943
HD 72518,130.70962670350863,-35.00562408155576,12.75522001679843,M,48.909631640071666,358.60010698249823,-107659.44839010059,Ursa Major,IC 8562,1565.5995884908264
HD 10772,232.53020687937644,-18.54332692662898,3.179910820479871,K,-310.8042076096451,462.732583861139,-219012.90835701476,Cassiopeia,IC 8774,1886.1147047031045
HD 56105,205.48018968080828,-9.503542709129576,9.860302232551929,M,220.38399858644573,128.34711754944442,-122293.94066460087,Cassiopeia,Messier 7780,2791.960462608998
HD 49139,128.19482132322466,18.106980004911108,7.084227062444725,F,11.113638489500545,-315.89867663904306,43370.28872520069,Cassiopeia,Messier 3861,1563.371589513922
HD 61116,355.1454895654727,2.8222969853696043,13.202351068822276,M,104.3129822403198,-394.3496545510693,-34887.77514536161,Orion,IC 4897,1537.072802773111
HD 64921,218.0789349684794,75.49055517859512,3.236110187646812,K,-39.101661793418145,312.8509715367578,-91968.7432584533,Orion,NGC 6469,154.3371439495206
HD 80545,85.40164502495801,-0.5465730769505512,10.167198004650663,O,328.70898381800635,78.75647635999928,147871.2773142684,Cygnus,Messier 569,107.33532880265331
HD 81582,36.64169014334534,88.58844266819628,9.116281833790838,A,329.5627156830499,118.28502101371987,236105.98283599073,Ursa Major,Messier 9359,1690.0036973723631
HD 89069,55.02929010635953,63.25649239411723,4.4295221635774915,G,209.38882182438624,281.46208875470927,154073.53374143824,Cygnus,Messier 9364,1343.635546753761
HD 38906,88.54478221842292,-52.468107415679555,2.049013554767589,A,-394.5986226035377,203.2772277324516,-100799.5787293925,Orion,Messier 2416,2572.991074641585
HD 73993,57.84529437344004,77.50713863590494,9.774596407159148,A,338.8538619040688,334.4582528560967,146665.30070253223,Ursa Major,NGC 7358,492.9037538888569
HD 38760,67.16412865847008,-69.0540483806143,11.07896187198496,O,171.01298053290986,-443.78609454012155,-208811.89051556928,Lyra,NGC 2739,76.8624981629585
HD 45774,102.63426072978496,57.14094752841447,4.73441015645025,G,197.02416600429956,247.5206367465048,-221809.20714522543,Ursa Major,NGC 3158,1376.929641194192
HD 67125,62.414494306111735,-21.48780717421559,9.672489060334707,G,-137.01715959612835,350.8527573220954,-92623.77777830465,Orion,NGC 700,728.3471985693418
HD 73654,322.8355528655131,68.0353776801125,5.926963614172549,B,379.2795561570067,-213.86495754168567,184621.4214264342,Lyra,IC 1284,152.40992623622918
HD 13804,28.884148438191197,66.25020421934107,10.698103249239265,B,225.3716002348575,140.4472739932529,-152191.05165461887,Lyra,Messier 7134,2221.715458305057
HD 60968,188.82410024529167,55.066572021171794,2.9882291234107967,K,-387.4095334708055,-185.8379361630279,-262047.95466079225,Ursa Major,NGC 2423,342.41847661012446
HD 54057,147.74285771627814,52.205478535271055,13.353225039542615,F,-92.22196559383735,457.97106648245403,-220974.27887618693,Cassiopeia,Messier 4226,1865.2383155844777
HD 97670,353.6563020870983,-35.157754962352655,4.311143946983696,B,386.3803619601417,-466.57642756449627,215246.98111774807,Orion,IC 1098,861.9238805720958
HD 99016,40.334004780498844,-75.43452905077461,5.5167898163422935,M,-452.803298302621,79.79284383295499,80269.97084837256,Orion,NGC 6359,532.1953321416332
HD 62994,143.228015656467,-17.46356782227093,0.8713792812052468,O,461.41661964204945,-333.4964529504849,-148079.301978014,Cassiopeia,Messier 6511,1164.5149798471452
HD 31632,349.0093559791328,-58.76558730242844,1.672683184819146,A,179.16256831956275,212.22020517715862,33177.49519690883,Cygnus,Messier 5344,2457.3076431073823
HD 71261,311.5825653218329,35.09119600244311,7.737928540684922,M,131.3759776433766,-324.1097165813379,16547.773455210263,Cygnus,IC 8515,1202.3521491153997
HD 26728,294.1459455417408,-27.702049223198607,4.013890150919572,G,-229.44074351200862,-264.61673810164245,93261.58706439676,Orion,IC 203,2301.949288825392
HD 91560,92.84501773617833,85.60983615478469,12.532203386132915,A,-251.20821126082294,-5.629188954241897,-160087.4673470302,Cassiopeia,Messier 9627,385.0113079920982
HD 80008,61.51953146042369,25.374973922159768,0.22040082982430764,O,442.05821948859546,414.8349499968781,218641.79231663863,Cassiopeia,Messier 6875,2369.4003560354945
HD 13534,240.71155917279515,58.04650145418498,5.686410730079043,M,-201.72754576587727,-288.28562785202917,-114378.8627519923,Lyra,NGC 6791,726.6756753644207
HD 61645,334.5753560859309,-66.14555890646729,5.06018320153639,A,275.5052967189994,-355.7599788818965,116478.99238574214,Cygnus,NGC 2429,2076.9980947027925
HD 87580,200.4346414850147,65.16260680907206,0.28991446376401553,G,-106.87820179292083,258.9768318540306,-290325.2121766711,Cygnus,Messier 9633,1734.8292739839594
HD 83975,205.78056820916396,76.09629429241099,1.8655259850076533,B,-360.74592921529603,0.6195323339309766,-76405.72206351167,Lyra,Messier 1642,2848.795676731276
HD 96900,100.79247371770231,-2.3288546125915417,6.204640123779529,M,-489.28470230464103,411.78511238177146,-88974.10922471504,Ursa Major,NGC 9220,1187.7254618143359
HD 13552,277.01745594909727,19.12552879517594,7.392968766711699,F,44.257337015250755,-353.3854428401577,26090.657149808714,Cygnus,NGC 4688,203.14994148676402
HD 21003,67.33574948070842,47.665764162539176,6.064346208823037,M,475.7788185489327,145.92789302303936,-256358.2429336821,Lyra,Messier 5634,59.03178234555789
HD 94246,116.52452510552773,-58.52904709312574,7.964065176181407,G,-130.86380619079551,-267.120853848185,174078.82423566497,Cassiopeia,IC 4328,2535.215893979126
HD 66179,153.15711790191003,0.4618937634196385,8.926975123585223,M,-142.80766600695517,-343.2395713483607,-169331.51893945888,Ursa Major,IC 7956,1608.994358827267
HD 27786,182.7397363264038,-18.240655000983637,0.14885731691753445,M,-155.90838215055788,183.42941515727057,106222.68892920611,Orion,Messier 9978,2376.980731397754
HD 70515,87.26750366942889,-63.65268141079516,6.961427391802558,G,20.54383730485847,93.68461990873323,181927.2739464559,Cassiopeia,IC 614,718.9877158522718
HD 33819,41.34125690611327,-23.84380398752434,14.452488613313825,G,-59.33511657570642,254.82745836233119,37126.173744907894,Ursa Major,NGC 4513,1058.233597231639
HD 16590,219.82321527898773,-77.72898431061115,7.78548420194323,K,379.9146267270145,-190.53742355381763,144529.9240331913,Lyra,IC 2357,92.59637052238135
HD 44099,103.90699916649208,-85.35385674909234,10.163134011884297,K,5.520791723490277,-52.02834361781004,97116.1873290033,Cassiopeia,Messier 9973,2947.9640887846763
HD 59689,209.24575971214043,-65.6700679521319,4.677957868753248,G,7.757838188568769,-94.52832366958154,-86682.12170879543,Ursa Major,Messier 6582,2047.7965142758171
HD 52906,55.57057749871283,83.36072008605129,11.609870672291438,O,-361.6284052794434,484.08946396651424,185315.1234201392,Orion,NGC 6485,2861.243598923614
